"tick","run","remainingTanksBlue","remainingTanksRed","remainingRidersBlue","remainingRidersRed","remainingSoldiersBlue","remainingSoldiersRed"
31.0,572,5.0,2.0,0.0,0.0,3.0,0.0
32.0,572,5.0,2.0,0.0,0.0,3.0,0.0
33.0,572,5.0,2.0,0.0,0.0,3.0,0.0
34.0,572,5.0,2.0,0.0,0.0,3.0,0.0
35.0,572,5.0,2.0,0.0,0.0,3.0,0.0
36.0,572,4.0,1.0,0.0,0.0,3.0,0.0
37.0,572,4.0,1.0,0.0,0.0,3.0,0.0
38.0,572,3.0,0.0,0.0,0.0,3.0,0.0
1.0,573,10.0,10.0,10.0,10.0,10.0,10.0
2.0,573,10.0,10.0,10.0,10.0,10.0,10.0
3.0,573,10.0,10.0,10.0,10.0,10.0,10.0
4.0,573,10.0,10.0,9.0,9.0,10.0,9.0
5.0,573,10.0,10.0,8.0,8.0,9.0,9.0
6.0,573,10.0,10.0,8.0,7.0,9.0,9.0
7.0,573,10.0,10.0,8.0,7.0,9.0,9.0
8.0,573,10.0,10.0,6.0,7.0,8.0,8.0
9.0,573,10.0,10.0,6.0,6.0,7.0,6.0
10.0,573,10.0,10.0,6.0,4.0,6.0,6.0
11.0,573,10.0,10.0,4.0,4.0,6.0,6.0
12.0,573,10.0,9.0,4.0,4.0,6.0,5.0
13.0,573,10.0,8.0,4.0,4.0,6.0,5.0
